Temperature 1 (K),Temperature 2 (K),Temperature 3 (K),Uncertainty (K),Time (s)
298.15,305.65,307.65,2.25,2979
297.4,305.15,307.65,2.25,2980
297.4,305.4,307.9,2.25,2981
297.4,305.4,307.65,2.25,2982
298.15,305.4,307.9,2.25,2983
298.15,305.15,308.15,2.25,2984
297.9,305.4,307.9,2.25,2985
296.9,305.4,307.4,2.25,2986
296.4,304.9,307.4,2.25,2987
297.4,305.4,308.15,2.25,2988
297.15,305.15,307.9,2.25,2989
297.9,304.9,308.15,2.25,2990
297.65,305.4,307.9,2.25,2991
297.15,305.15,307.9,2.25,2992
297.15,305.4,307.9,2.25,2993
297.15,305.4,307.65,2.25,2994
297.65,305.4,307.15,2.25,2995
296.65,305.4,307.4,2.25,2996
297.15,305.4,307.4,2.25,2997
297.15,305.4,307.9,2.25,2998
296.9,305.15,307.65,2.25,2999
296.9,304.9,307.65,2.25,3000
297.65,305.15,307.9,2.25,3001
297.65,305.9,307.9,2.25,3002
296.65,305.4,307.9,2.25,3003
296.65,305.15,307.4,2.25,3004
296.9,305.15,307.65,2.25,3005
297.4,304.9,307.9,2.25,3006
297.15,305.15,307.65,2.25,3007
296.65,305.15,307.65,2.25,3008
297.15,304.9,307.4,2.25,3009
297.4,304.9,307.65,2.25,3010
297.15,305.4,307.15,2.25,3011
297.15,305.65,307.65,2.25,3012
296.65,305.15,307.4,2.25,3013
297.15,304.9,307.65,2.25,3014
296.9,305.15,307.65,2.25,3015
297.15,305.4,307.65,2.25,3016
296.65,305.15,307.65,2.25,3017
296.65,305.15,307.65,2.25,3018
297.15,305.15,307.65,2.25,3019
296.65,305.15,308.15,2.25,3020
296.9,305.15,307.4,2.25,3021
296.9,304.9,307.65,2.25,3022
297.15,304.9,307.65,2.25,3023
296.9,305.4,307.65,2.25,3024
296.65,305.15,307.65,2.25,3025
297.15,304.9,307.15,2.25,3026
297.15,304.9,307.65,2.25,3027
296.65,305.15,307.65,2.25,3028
296.65,304.9,307.4,2.25,3029
296.65,304.9,307.65,2.25,3030
296.65,305.15,307.15,2.25,3031
297.15,305.15,307.65,2.25,3032
297.15,305.15,307.9,2.25,3033
296.65,304.65,307.65,2.25,3034
296.65,304.65,307.65,2.25,3035
296.9,305.4,307.65,2.25,3036
297.15,305.15,307.15,2.25,3037
296.9,305.4,307.65,2.25,3038
297.15,305.15,307.4,2.25,3039
297.15,305.4,307.65,2.25,3040
296.9,305.15,307.15,2.25,3041
296.65,305.15,307.65,2.25,3042
297.15,305.15,307.65,2.25,3043
296.9,304.9,307.4,2.25,3044
297.15,305.15,307.4,2.25,3045
297.15,304.9,307.65,2.25,3046
296.9,305.15,307.15,2.25,3047
297.4,304.9,307.65,2.25,3048
297.15,304.65,307.4,2.25,3049
296.4,305.4,307.15,2.25,3050
297.15,304.4,307.65,2.25,3051
297.9,305.4,307.65,2.25,3052
297.4,305.15,308.15,2.25,3053
297.15,305.4,307.4,2.25,3054
298.15,305.15,307.4,2.25,3055
297.65,305.15,307.15,2.25,3056
297.65,305.15,307.65,2.25,3057
297.65,305.15,307.65,2.25,3058
297.65,305.4,307.15,2.25,3059
297.65,305.4,307.15,2.25,3060
297.4,305.15,307.65,2.25,3061
297.15,305.15,307.9,2.25,3062
296.65,305.15,307.4,2.25,3063
297.15,305.15,307.65,2.25,3064
296.9,304.9,307.4,2.25,3065
296.65,304.65,307.4,2.25,3066
296.9,305.15,307.15,2.25,3067
296.9,304.9,307.15,2.25,3068
297.15,304.9,306.9,2.25,3069
296.65,304.65,307.4,2.25,3070
296.9,304.9,307.65,2.25,3071
296.4,304.9,307.4,2.25,3072
296.65,304.65,307.15,2.25,3073
296.9,304.65,307.4,2.25,3074
297.4,304.65,307.9,2.25,3075
297.4,305.15,307.15,2.25,3076
296.4,305.15,307.4,2.25,3077
296.65,304.9,307.4,2.25,3078
296.65,304.9,307.4,2.25,3079
297.15,304.9,307.4,2.25,3080
296.9,304.9,307.65,2.25,3081
296.9,305.15,307.65,2.25,3082
296.9,305.4,307.4,2.25,3083
296.15,305.15,306.9,2.25,3084
297.4,305.4,307.15,2.25,3085
296.65,304.9,306.9,2.25,3086
296.9,304.9,307.4,2.25,3087
296.9,305.15,306.9,2.25,3088
296.4,305.15,307.15,2.25,3089
296.9,305.15,307.4,2.25,3090
296.65,305.15,307.4,2.25,3091
296.4,304.9,306.9,2.25,3092
297.4,304.65,307.15,2.25,3093
297.4,305.15,306.65,2.25,3094
297.15,304.9,306.9,2.25,3095
297.65,304.65,306.9,2.25,3096
297.15,304.65,307.4,2.25,3097
297.4,304.65,307.15,2.25,3098
296.4,304.9,307.15,2.25,3099
297.15,304.65,307.15,2.25,3100
296.15,304.65,307.15,2.25,3101
297.15,304.65,307.15,2.25,3102
296.9,304.9,306.9,2.25,3103
297.65,304.9,307.15,2.25,3104
297.4,305.15,307.4,2.25,3105
297.15,304.9,306.9,2.25,3106
296.9,304.9,307.15,2.25,3107
296.65,304.15,307.15,2.25,3108
296.4,304.4,306.9,2.25,3109
296.4,304.9,307.4,2.25,3110
296.65,304.4,307.15,2.25,3111
297.4,304.9,307.15,2.25,3112
297.15,304.65,307.15,2.25,3113
296.4,304.9,307.4,2.25,3114
296.9,304.9,307.15,2.25,3115
296.4,304.65,307.15,2.25,3116
296.65,304.65,307.15,2.25,3117
296.4,304.9,306.9,2.25,3118
296.65,304.65,306.9,2.25,3119
296.65,304.65,307.4,2.25,3120
296.4,304.9,307.15,2.25,3121
296.65,304.4,306.9,2.25,3122
296.4,304.9,306.65,2.25,3123
296.65,304.4,306.9,2.25,3124
296.65,304.65,307.15,2.25,3125
297.4,304.4,306.9,2.25,3126
297.4,304.9,307.4,2.25,3127
297.4,304.9,306.9,2.25,3128
297.4,304.65,307.15,2.25,3129
297.65,304.9,307.15,2.25,3130
297.65,304.65,307.15,2.25,3131
297.65,304.65,307.4,2.25,3132
297.4,305.15,307.15,2.25,3133
296.9,304.4,306.9,2.25,3134
296.65,304.65,307.15,2.25,3135
296.4,304.15,307.15,2.25,3136
296.4,304.65,307.15,2.25,3137
296.65,304.4,306.65,2.25,3138
297.15,304.9,306.65,2.25,3139
297.65,304.4,306.9,2.25,3140
297.9,304.65,307.4,2.25,3141
297.9,304.9,306.65,2.25,3142
297.65,304.9,306.65,2.25,3143
296.4,304.65,306.9,2.25,3144
296.4,304.9,306.9,2.25,3145
296.4,304.65,306.65,2.25,3146
296.9,304.4,306.9,2.25,3147
296.65,304.65,306.9,2.25,3148
296.65,304.15,306.9,2.25,3149
296.4,304.4,307.15,2.25,3150
296.4,304.65,306.65,2.25,3151
296.15,304.65,306.9,2.25,3152
296.65,304.65,306.65,2.25,3153
296.15,304.4,306.65,2.25,3154
297.4,304.9,307.15,2.25,3155
296.4,304.65,306.65,2.25,3156
296.9,304.15,306.9,2.25,3157
296.65,304.65,306.9,2.25,3158
296.65,304.65,306.9,2.25,3159
296.15,304.9,306.65,2.25,3160
296.65,304.65,306.65,2.25,3161
296.65,304.65,306.9,2.25,3162
297.4,304.4,307.15,2.25,3163
296.9,304.65,306.9,2.25,3164
296.15,304.4,306.65,2.25,3165
296.4,304.15,306.4,2.25,3166
297.4,304.65,307.15,2.25,3167
297.65,304.65,306.9,2.25,3168
296.9,304.4,306.65,2.25,3169
297.9,304.65,306.65,2.25,3170
297.65,304.65,306.65,2.25,3171
297.65,305.15,306.9,2.25,3172
297.4,304.4,306.9,2.25,3173
297.15,304.65,306.65,2.25,3174
296.15,304.15,306.9,2.25,3175
296.65,304.65,306.9,2.25,3176
295.9,304.15,306.9,2.25,3177
296.15,304.65,306.65,2.25,3178
297.15,304.65,306.65,2.25,3179
297.15,303.9,306.9,2.25,3180
297.4,304.65,306.9,2.25,3181
296.9,304.65,306.9,2.25,3182
296.9,304.65,306.4,2.25,3183
297.15,304.9,307.15,2.25,3184
297.15,304.9,306.65,2.25,3185
296.9,304.4,307.15,2.25,3186
297.65,304.65,307.15,2.25,3187
297.9,304.4,306.65,2.25,3188
297.65,304.15,307.15,2.25,3189
297.9,304.65,307.15,2.25,3190
297.15,304.65,306.9,2.25,3191
297.15,304.65,306.9,2.25,3192
297.65,304.65,306.65,2.25,3193
297.4,304.65,307.4,2.25,3194
297.15,304.4,306.4,2.25,3195
297.4,304.4,307.15,2.25,3196
297.65,304.9,306.65,2.25,3197
297.65,304.65,306.65,2.25,3198
297.15,304.65,306.65,2.25,3199
297.15,304.9,306.65,2.25,3200
296.9,304.4,306.65,2.25,3201
297.65,304.9,306.65,2.25,3202
297.4,304.65,307.15,2.25,3203
297.15,304.4,306.9,2.25,3204
296.9,304.15,306.65,2.25,3205
296.9,304.4,306.9,2.25,3206
296.15,304.65,306.65,2.25,3207
296.4,304.65,306.65,2.25,3208
296.15,304.4,306.4,2.25,3209
296.4,304.4,306.9,2.25,3210
296.15,304.65,306.4,2.25,3211
299.4,304.9,307.65,2.25,3212
299.4,304.65,307.9,2.25,3213
296.4,303.65,306.4,2.25,3214
296.65,304.15,306.4,2.25,3215
296.65,304.4,306.65,2.25,3216
296.65,304.4,306.65,2.25,3217
296.4,304.65,306.4,2.25,3218
296.9,304.4,306.4,2.25,3219
296.65,304.15,306.65,2.25,3220
296.4,304.15,306.15,2.25,3221
296.65,304.4,306.9,2.25,3222
296.65,304.65,306.9,2.25,3223
297.15,304.65,306.65,2.25,3224
296.9,303.9,306.65,2.25,3225
296.9,304.15,306.4,2.25,3226
296.4,304.4,306.15,2.25,3227
296.4,304.4,306.4,2.25,3228
296.4,304.4,306.15,2.25,3229
296.15,304.65,306.4,2.25,3230
296.15,304.4,306.9,2.25,3231
295.9,304.4,306.15,2.25,3232
295.9,304.65,306.9,2.25,3233
296.4,304.65,306.65,2.25,3234
296.4,304.4,306.65,2.25,3235
297.4,304.9,306.9,2.25,3236
297.15,304.65,306.4,2.25,3237
296.4,304.15,306.65,2.25,3238
296.65,304.65,306.15,2.25,3239
296.4,304.4,306.4,2.25,3240
296.15,304.4,306.4,2.25,3241
296.65,304.4,306.4,2.25,3242
296.4,304.15,306.4,2.25,3243
296.65,304.4,306.65,2.25,3244
296.4,304.15,306.4,2.25,3245
296.4,304.4,306.4,2.25,3246
296.65,304.4,306.4,2.25,3247
296.4,304.15,306.65,2.25,3248
296.4,304.65,306.4,2.25,3249
296.65,304.4,306.65,2.25,3250
296.65,304.4,306.4,2.25,3251
296.9,304.15,305.9,2.25,3252
296.15,303.9,306.4,2.25,3253
296.65,303.9,306.4,2.25,3254
296.4,304.15,305.4,2.25,3255
296.65,304.4,306.65,2.25,3256
296.4,304.4,306.9,2.25,3257
296.65,304.4,306.4,2.25,3258
296.4,304.15,306.4,2.25,3259
296.15,304.15,305.9,2.25,3260
295.9,304.15,306.4,2.25,3261
296.65,304.4,306.4,2.25,3262
296.4,304.4,306.15,2.25,3263
296.15,304.15,305.65,2.25,3264
296.9,304.65,306.4,2.25,3265
296.9,304.4,306.4,2.25,3266
296.9,304.15,306.15,2.25,3267
295.65,304.15,306.15,2.25,3268
296.9,304.65,306.65,2.25,3269
296.4,303.9,306.4,2.25,3270
296.4,304.4,306.4,2.25,3271
296.4,304.15,305.9,2.25,3272
295.9,304.15,306.15,2.25,3273
296.65,304.65,306.15,2.25,3274
296.4,303.9,306.15,2.25,3275
296.4,304.4,306.65,2.25,3276
295.9,304.15,306.4,2.25,3277
296.4,304.15,306.15,2.25,3278
296.65,304.15,305.9,2.25,3279
296.4,304.15,306.4,2.25,3280
296.4,304.15,306.15,2.25,3281
296.4,304.15,306.15,2.25,3282
296.15,304.15,306.65,2.25,3283
295.9,304.15,305.9,2.25,3284
296.4,304.4,306.15,2.25,3285
296.4,304.15,305.65,2.25,3286
296.4,304.15,306.65,2.25,3287
296.15,304.4,306.15,2.25,3288
295.9,304.15,305.9,2.25,3289
296.4,304.15,305.9,2.25,3290
296.4,304.15,306.4,2.25,3291
296.65,304.15,306.15,2.25,3292
295.9,303.9,306.15,2.25,3293
295.9,304.15,306.4,2.25,3294
296.4,304.4,306.15,2.25,3295
296.4,304.4,306.15,2.25,3296
296.15,304.4,306.15,2.25,3297
296.65,303.9,306.15,2.25,3298
296.4,304.4,306.4,2.25,3299
296.4,304.15,305.9,2.25,3300
296.4,304.15,306.15,2.25,3301
296.15,303.9,305.65,2.25,3302
296.15,304.65,305.9,2.25,3303
296.9,303.65,305.4,2.25,3304
296.65,304.4,305.9,2.25,3305
296.15,304.4,306.4,2.25,3306
296.15,304.15,306.15,2.25,3307
296.4,304.4,306.15,2.25,3308
295.9,304.15,305.65,2.25,3309
296.65,304.4,306.4,2.25,3310
296.4,303.9,306.4,2.25,3311
296.4,304.65,305.9,2.25,3312
295.9,303.9,305.9,2.25,3313
296.15,304.4,305.9,2.25,3314
296.4,303.65,306.15,2.25,3315
296.15,303.9,305.65,2.25,3316
295.9,304.4,306.15,2.25,3317
295.9,303.9,305.9,2.25,3318
296.15,304.15,305.65,2.25,3319
295.9,304.15,306.15,2.25,3320
295.9,304.4,305.65,2.25,3321
296.15,303.9,305.65,2.25,3322
296.4,303.65,305.9,2.25,3323
296.15,304.4,305.65,2.25,3324
295.9,304.15,305.9,2.25,3325
296.15,304.15,306.15,2.25,3326
296.15,303.9,305.65,2.25,3327
296.15,304.4,305.9,2.25,3328
296.15,304.15,305.9,2.25,3329
296.15,304.15,306.15,2.25,3330
296.4,303.9,305.9,2.25,3331
296.9,303.9,305.9,2.25,3332
297.15,303.9,305.9,2.25,3333
297.15,303.65,305.9,2.25,3334
297.4,304.15,306.15,2.25,3335
297.15,303.65,306.15,2.25,3336
296.65,304.15,305.9,2.25,3337
296.9,304.15,305.9,2.25,3338
295.9,304.15,305.9,2.25,3339
296.15,303.9,305.9,2.25,3340
296.4,304.4,306.15,2.25,3341
296.4,303.9,305.9,2.25,3342
296.15,304.15,305.9,2.25,3343
295.9,304.15,305.65,2.25,3344
296.15,304.15,305.65,2.25,3345
295.9,304.15,306.4,2.25,3346
295.9,303.9,305.9,2.25,3347
296.15,304.4,305.9,2.25,3348
297.15,303.9,306.15,2.25,3349
297.4,304.15,306.15,2.25,3350
298.15,303.9,306.15,2.25,3351
297.65,303.9,306.15,2.25,3352
297.15,303.65,306.15,2.25,3353
297.4,303.65,305.65,2.25,3354
297.15,303.9,305.9,2.25,3355
297.15,303.9,305.4,2.25,3356
296.4,303.9,306.15,2.25,3357
296.65,303.15,305.9,2.25,3358
297.15,303.4,305.9,2.25,3359
297.65,303.65,305.9,2.25,3360
297.15,303.15,305.4,2.25,3361
296.9,303.15,305.65,2.25,3362
297.9,303.4,305.9,2.25,3363
297.15,303.65,305.9,2.25,3364
297.65,303.65,305.65,2.25,3365
297.65,303.9,305.9,2.25,3366
297.15,303.65,306.15,2.25,3367
295.9,303.9,305.9,2.25,3368
295.9,304.15,305.65,2.25,3369
295.9,304.15,305.9,2.25,3370
295.9,304.4,305.9,2.25,3371
295.65,304.15,305.4,2.25,3372
295.4,303.9,305.9,2.25,3373
295.65,303.9,306.15,2.25,3374
296.15,304.4,305.9,2.25,3375
295.9,304.15,305.9,2.25,3376
296.15,304.4,305.9,2.25,3377
296.4,303.9,305.9,2.25,3378
296.4,303.65,305.9,2.25,3379
296.15,304.15,305.9,2.25,3380
295.65,303.65,305.9,2.25,3381
295.65,303.9,305.65,2.25,3382
296.15,303.9,305.65,2.25,3383
296.15,304.15,305.9,2.25,3384
296.15,304.15,305.9,2.25,3385
296.15,304.15,305.9,2.25,3386
296.4,303.9,305.65,2.25,3387
295.9,303.9,305.65,2.25,3388
296.15,303.9,305.9,2.25,3389
296.15,303.15,306.15,2.25,3390
296.15,303.9,305.65,2.25,3391
295.65,303.9,305.9,2.25,3392
295.65,303.9,305.65,2.25,3393
295.9,303.65,305.4,2.25,3394
295.9,303.4,305.65,2.25,3395
295.65,303.9,305.65,2.25,3396
295.9,303.65,304.9,2.25,3397
295.65,303.65,305.65,2.25,3398
296.15,303.9,305.15,2.25,3399
295.9,303.65,305.65,2.25,3400
296.15,303.65,305.4,2.25,3401
296.15,303.65,305.4,2.25,3402
296.15,303.9,305.65,2.25,3403
295.9,303.9,305.65,2.25,3404
296.15,303.65,305.15,2.25,3405
296.15,303.65,305.9,2.25,3406
295.9,303.9,305.65,2.25,3407
295.9,303.65,305.65,2.25,3408
295.65,303.4,305.65,2.25,3409
295.65,303.4,305.4,2.25,3410
295.4,303.65,305.15,2.25,3411
295.65,303.65,305.15,2.25,3412
296.15,303.65,305.4,2.25,3413
296.15,303.9,305.9,2.25,3414
296.15,303.65,305.4,2.25,3415
296.4,303.9,305.65,2.25,3416
297.15,303.4,305.9,2.25,3417
296.9,303.65,305.9,2.25,3418
297.4,303.9,305.4,2.25,3419
296.9,304.15,306.15,2.25,3420
295.9,303.9,305.65,2.25,3421
295.65,304.15,305.65,2.25,3422
296.4,303.9,304.9,2.25,3423
296.15,303.4,305.65,2.25,3424
295.9,302.9,305.4,2.25,3425
295.9,303.9,305.65,2.25,3426
295.65,303.15,305.4,2.25,3427
296.9,304.15,305.15,2.25,3428
296.9,303.4,305.4,2.25,3429
296.65,303.65,305.9,2.25,3430
296.9,303.4,305.4,2.25,3431
296.65,303.65,305.65,2.25,3432
295.9,303.15,305.65,2.25,3433
295.65,303.65,305.15,2.25,3434
295.9,303.4,305.4,2.25,3435
295.9,303.9,305.4,2.25,3436
295.9,303.15,305.9,2.25,3437
296.15,303.65,305.65,2.25,3438
295.9,303.65,304.9,2.25,3439
295.9,303.65,305.65,2.25,3440
295.65,303.65,305.4,2.25,3441
295.65,303.65,305.65,2.25,3442
295.9,303.15,305.15,2.25,3443
296.15,303.15,305.65,2.25,3444
295.9,303.65,305.15,2.25,3445
295.9,303.4,305.9,2.25,3446
296.4,303.65,305.15,2.25,3447
296.15,303.4,305.15,2.25,3448
295.65,303.65,305.65,2.25,3449
295.9,303.4,304.9,2.25,3450
295.9,303.65,305.4,2.25,3451
295.9,303.4,305.4,2.25,3452
296.4,303.4,305.15,2.25,3453
296.65,303.4,305.4,2.25,3454
296.4,303.9,304.9,2.25,3455
296.15,303.15,305.15,2.25,3456
296.15,303.4,305.4,2.25,3457
295.9,303.4,305.4,2.25,3458
295.9,303.4,305.4,2.25,3459
296.15,303.65,305.15,2.25,3460
295.65,303.15,305.15,2.25,3461
295.65,303.15,305.15,2.25,3462
295.9,303.4,305.15,2.25,3463
295.9,303.15,305.4,2.25,3464
296.15,303.4,305.4,2.25,3465
295.9,302.9,305.4,2.25,3466
296.15,303.4,304.9,2.25,3467
296.15,303.4,305.4,2.25,3468
295.9,303.65,305.15,2.25,3469
295.9,303.15,304.9,2.25,3470
295.65,303.15,304.9,2.25,3471
295.9,303.4,305.15,2.25,3472
295.9,303.4,304.9,2.25,3473
295.9,303.15,305.4,2.25,3474
295.9,303.65,305.15,2.25,3475
295.65,303.4,305.15,2.25,3476
295.9,303.4,304.9,2.25,3477
295.15,303.15,305.65,2.25,3478
296.15,303.65,304.9,2.25,3479
295.65,303.4,305.4,2.25,3480
295.9,303.15,305.15,2.25,3481
295.9,303.4,305.4,2.25,3482
295.65,303.4,305.15,2.25,3483
296.15,303.65,305.4,2.25,3484
295.65,303.4,304.9,2.25,3485
296.15,303.15,305.15,2.25,3486
295.65,303.9,305.15,2.25,3487
295.65,303.15,305.4,2.25,3488
295.9,303.15,305.4,2.25,3489
295.65,303.4,304.9,2.25,3490
295.9,303.4,305.4,2.25,3491
296.15,303.4,304.9,2.25,3492
295.65,303.65,305.15,2.25,3493
296.15,303.65,305.4,2.25,3494
295.9,303.4,305.15,2.25,3495
295.9,303.15,304.65,2.25,3496
295.9,303.15,305.15,2.25,3497
296.15,303.15,304.65,2.25,3498
295.15,303.4,305.4,2.25,3499
295.65,302.9,305.15,2.25,3500
295.9,303.4,305.4,2.25,3501
295.9,303.15,305.15,2.25,3502
295.9,302.9,304.4,2.25,3503
295.65,302.4,305.15,2.25,3504
295.9,302.9,304.65,2.25,3505
296.15,303.15,304.9,2.25,3506
295.4,303.15,304.65,2.25,3507
295.65,303.65,305.15,2.25,3508
296.15,303.65,304.9,2.25,3509
296.65,303.15,305.4,2.25,3510
296.15,303.4,305.4,2.25,3511
296.4,303.4,305.15,2.25,3512
296.4,303.15,305.15,2.25,3513
295.15,302.9,304.9,2.25,3514
295.65,303.65,305.15,2.25,3515
296.65,302.4,305.15,2.25,3516
295.9,303.65,305.15,2.25,3517
295.4,303.15,304.65,2.25,3518
295.4,303.15,305.15,2.25,3519
295.9,303.15,305.15,2.25,3520
295.9,303.4,305.15,2.25,3521
295.9,303.15,305.15,2.25,3522
295.4,302.9,304.65,2.25,3523
295.9,303.4,305.15,2.25,3524
295.65,303.15,304.65,2.25,3525
296.15,302.9,304.9,2.25,3526
295.9,303.4,304.9,2.25,3527
296.9,303.65,304.4,2.25,3528
295.9,303.15,305.15,2.25,3529
296.15,303.65,305.4,2.25,3530
298.9,303.4,305.9,2.25,3531
298.4,303.65,305.65,2.25,3532
298.4,303.4,305.65,2.25,3533
295.4,302.9,304.65,2.25,3534
295.9,302.9,305.15,2.25,3535
296.15,303.15,304.65,2.25,3536
295.65,303.15,304.9,2.25,3537
295.9,303.4,305.15,2.25,3538
295.9,303.15,304.9,2.25,3539
295.65,303.15,304.9,2.25,3540
295.65,303.15,305.15,2.25,3541
295.65,302.9,304.65,2.25,3542
296.15,303.15,304.65,2.25,3543
296.65,303.15,304.9,2.25,3544
296.65,303.4,305.4,2.25,3545
295.65,302.65,304.9,2.25,3546
295.65,303.15,304.9,2.25,3547
295.4,303.15,305.15,2.25,3548
296.4,302.9,304.65,2.25,3549
296.65,303.4,304.65,2.25,3550
296.15,303.15,304.65,2.25,3551
296.4,303.65,305.15,2.25,3552
295.9,303.15,305.15,2.25,3553
299.15,303.65,305.65,2.25,3554
299.15,303.4,305.65,2.25,3555
295.9,303.15,304.9,2.25,3556
295.65,303.15,304.9,2.25,3557
295.9,303.15,304.9,2.25,3558
295.65,303.15,304.65,2.25,3559
295.65,303.15,304.65,2.25,3560
296.65,303.15,304.65,2.25,3561
296.65,302.9,305.15,2.25,3562
296.65,303.65,304.65,2.25,3563
295.9,303.15,304.9,2.25,3564
295.4,303.15,304.65,2.25,3565
295.4,302.9,304.9,2.25,3566
295.9,302.9,304.9,2.25,3567
295.65,302.9,304.9,2.25,3568
295.65,303.15,304.65,2.25,3569
295.65,302.65,304.65,2.25,3570
295.9,303.15,304.65,2.25,3571
295.65,302.65,304.65,2.25,3572
295.9,302.9,304.4,2.25,3573
295.65,303.15,304.65,2.25,3574
295.4,302.65,304.65,2.25,3575
295.65,303.15,304.4,2.25,3576
295.9,302.65,304.4,2.25,3577
295.4,303.4,304.4,2.25,3578
295.4,303.15,304.65,2.25,3579
295.9,303.15,304.65,2.25,3580
295.15,303.4,304.15,2.25,3581
295.65,303.15,304.15,2.25,3582
295.4,303.15,304.65,2.25,3583
295.15,303.15,304.15,2.25,3584
295.65,302.65,304.4,2.25,3585
295.15,303.15,304.9,2.25,3586
294.9,302.4,304.65,2.25,3587
295.15,303.15,303.9,2.25,3588
295.4,303.15,304.4,2.25,3589
295.9,303.15,304.65,2.25,3590
295.4,303.4,304.15,2.25,3591
295.9,303.15,304.9,2.25,3592
295.9,302.9,304.9,2.25,3593
296.15,302.9,304.9,2.25,3594
295.9,303.15,304.9,2.25,3595
296.15,302.9,304.65,2.25,3596
295.4,302.65,304.65,2.25,3597
296.15,303.15,304.9,2.25,3598
296.4,302.9,304.9,2.25,3599
295.9,303.15,304.65,2.25,3600
296.65,303.15,304.65,2.25,3601
296.15,302.9,304.4,2.25,3602
296.4,302.9,305.15,2.25,3603
295.9,303.15,304.4,2.25,3604
295.65,302.9,304.65,2.25,3605
296.4,303.15,304.65,2.25,3606
295.65,302.4,304.9,2.25,3607
296.15,302.9,304.9,2.25,3608
295.9,302.9,304.65,2.25,3609
295.9,302.9,304.9,2.25,3610
296.15,302.9,304.9,2.25,3611
296.65,302.65,304.65,2.25,3612
296.4,302.9,304.65,2.25,3613
296.15,303.15,304.9,2.25,3614
295.9,302.65,304.65,2.25,3615
296.15,302.9,304.9,2.25,3616
296.4,302.4,304.65,2.25,3617
296.15,302.9,304.65,2.25,3618
296.4,302.9,304.9,2.25,3619
295.65,302.65,304.15,2.25,3620
295.4,302.9,304.15,2.25,3621
295.4,302.4,304.4,2.25,3622
295.4,303.15,304.65,2.25,3623
295.15,302.65,304.4,2.25,3624
295.4,303.15,304.65,2.25,3625
295.9,302.65,304.4,2.25,3626
296.4,303.15,304.4,2.25,3627
296.15,302.65,304.4,2.25,3628
295.9,302.9,304.4,2.25,3629
295.9,302.4,304.65,2.25,3630
295.65,302.9,304.4,2.25,3631
296.4,302.4,304.15,2.25,3632
295.65,302.9,304.65,2.25,3633
295.65,302.9,304.4,2.25,3634
295.9,302.65,304.4,2.25,3635
295.9,302.65,304.15,2.25,3636
295.4,302.9,304.4,2.25,3637
295.15,303.15,304.4,2.25,3638
295.15,302.9,303.9,2.25,3639
295.15,302.9,303.65,2.25,3640
295.65,302.9,304.65,2.25,3641
295.15,302.9,304.15,2.25,3642
295.65,302.9,304.15,2.25,3643
295.15,302.65,304.65,2.25,3644
295.4,302.4,304.65,2.25,3645
295.65,302.65,303.65,2.25,3646
295.65,302.9,304.9,2.25,3647
295.9,302.65,304.65,2.25,3648
296.65,302.9,304.65,2.25,3649
296.15,303.15,304.65,2.25,3650
296.4,303.15,304.65,2.25,3651
296.15,302.9,303.9,2.25,3652
296.9,302.9,304.9,2.25,3653
296.65,302.65,304.9,2.25,3654
296.65,303.15,304.9,2.25,3655
296.9,302.65,304.65,2.25,3656
297.15,302.9,304.9,2.25,3657
297.15,302.9,304.9,2.25,3658
296.9,302.4,304.65,2.25,3659
296.9,302.9,304.9,2.25,3660
296.65,302.15,304.65,2.25,3661
297.15,302.9,304.65,2.25,3662
296.9,302.4,304.9,2.25,3663
297.15,302.65,304.15,2.25,3664
296.15,302.65,304.4,2.25,3665
297.15,303.15,304.65,2.25,3666
296.9,302.65,304.9,2.25,3667
297.15,302.65,304.4,2.25,3668
296.15,302.9,304.65,2.25,3669
296.15,302.9,304.9,2.25,3670
296.4,302.9,304.65,2.25,3671
296.15,302.9,304.4,2.25,3672
295.65,302.65,304.15,2.25,3673
295.9,302.65,304.15,2.25,3674
295.65,302.4,304.65,2.25,3675
295.4,303.15,304.4,2.25,3676
295.9,303.15,304.4,2.25,3677
295.9,302.65,304.65,2.25,3678
294.9,303.15,304.4,2.25,3679
295.15,302.65,304.4,2.25,3680
295.65,302.9,304.4,2.25,3681
295.65,302.9,304.4,2.25,3682
295.15,302.4,304.4,2.25,3683
295.9,302.65,303.9,2.25,3684
295.15,302.65,304.65,2.25,3685
295.15,302.4,304.4,2.25,3686
295.65,302.65,304.4,2.25,3687
296.15,302.65,304.65,2.25,3688
295.9,302.65,304.4,2.25,3689
295.65,302.4,303.65,2.25,3690
295.65,302.65,304.15,2.25,3691
295.65,302.9,304.4,2.25,3692
295.4,302.9,303.9,2.25,3693
295.65,302.4,304.4,2.25,3694
295.9,302.9,304.65,2.25,3695
295.9,302.9,303.9,2.25,3696
295.15,302.4,304.4,2.25,3697
295.65,302.65,304.65,2.25,3698
295.9,302.4,303.9,2.25,3699
295.15,302.4,303.9,2.25,3700
295.65,302.65,303.9,2.25,3701
294.9,302.65,304.4,2.25,3702
295.4,302.65,304.15,2.25,3703
294.9,302.4,304.4,2.25,3704
295.15,302.15,304.4,2.25,3705
295.65,303.15,303.9,2.25,3706
295.4,302.65,304.4,2.25,3707
295.15,302.4,304.15,2.25,3708
295.4,302.65,304.4,2.25,3709
295.4,302.65,304.4,2.25,3710
295.65,302.15,304.15,2.25,3711
294.9,302.15,304.4,2.25,3712
