Temperature 1 (K),Temperature 2 (K),Temperature 3 (K),Uncertainty (K),Time (s)
322.15,321.15,326.65,2.25,592.0
322.15,320.65,327.15,2.25,592.25
321.65,320.9,326.65,2.25,592.5
321.9,320.4,327.15,2.25,592.75
321.9,320.4,326.9,2.25,593.0
322.15,321.15,327.15,2.25,593.25
322.15,320.9,327.15,2.25,593.5
321.4,320.9,326.9,2.25,593.75
321.65,320.9,326.65,2.25,594.0
321.9,320.65,327.15,2.25,594.25
322.15,320.4,327.15,2.25,594.5
321.9,320.65,327.15,2.25,594.75
321.65,320.65,326.4,2.25,595.0
321.9,320.9,327.15,2.25,595.25
322.15,320.65,327.15,2.25,595.5
321.65,320.9,327.15,2.25,595.75
321.9,320.9,326.65,2.25,596.0
321.4,320.9,326.65,2.25,596.25
321.65,320.65,327.15,2.25,596.5
321.4,321.15,327.15,2.25,596.75
321.9,320.65,327.15,2.25,597.0
322.15,320.9,326.9,2.25,597.25
322.15,320.4,327.15,2.25,597.5
322.15,320.9,326.65,2.25,597.75
321.65,320.4,327.15,2.25,598.0
321.65,320.9,326.9,2.25,598.25
321.65,320.65,327.15,2.25,598.5
322.15,320.4,327.15,2.25,598.75
321.9,320.65,326.65,2.25,599.0
321.65,320.65,327.15,2.25,599.25
321.4,320.15,326.15,2.25,599.5
321.9,320.15,327.15,2.25,599.75
321.9,320.65,326.65,2.25,600.0
321.9,320.9,326.4,2.25,600.25
321.9,320.65,326.9,2.25,600.5
321.9,320.65,327.15,2.25,600.75
321.9,320.4,326.65,2.25,601.0
321.65,320.65,326.9,2.25,601.25
321.65,320.65,327.15,2.25,601.5
321.9,320.9,326.65,2.25,601.75
321.65,320.65,326.9,2.25,602.0
321.65,320.15,326.9,2.25,602.25
321.4,320.65,327.15,2.25,602.5
321.65,320.15,326.9,2.25,602.75
321.65,320.9,326.65,2.25,603.0
321.4,320.4,327.15,2.25,603.25
321.9,320.9,326.65,2.25,603.5
321.9,320.4,326.65,2.25,603.75
321.65,320.65,326.65,2.25,604.0
321.4,320.65,327.15,2.25,604.25
321.9,320.65,326.9,2.25,604.5
321.9,320.65,326.9,2.25,604.75
321.65,320.65,326.4,2.25,605.0
321.65,320.9,326.9,2.25,605.25
321.4,320.65,326.9,2.25,605.5
321.9,320.15,326.9,2.25,605.75
321.65,320.4,327.15,2.25,606.0
321.9,320.4,326.65,2.25,606.25
321.4,320.65,327.15,2.25,606.5
321.65,320.65,326.4,2.25,606.75
321.4,319.65,326.9,2.25,607.0
321.9,320.4,326.9,2.25,607.25
321.65,320.65,326.15,2.25,607.5
321.4,320.4,326.4,2.25,607.75
321.4,320.65,326.9,2.25,608.0
321.4,320.4,326.9,2.25,608.25
321.65,320.4,326.9,2.25,608.5
321.9,320.65,326.4,2.25,608.75
321.65,320.4,326.9,2.25,609.0
321.65,320.65,326.65,2.25,609.25
321.9,320.65,327.15,2.25,609.5
321.65,320.65,326.9,2.25,609.75
321.65,320.65,326.65,2.25,610.0
321.15,320.15,326.9,2.25,610.25
321.4,320.65,326.9,2.25,610.5
321.4,320.4,326.9,2.25,610.75
321.9,320.4,326.65,2.25,611.0
321.15,320.65,326.65,2.25,611.25
321.4,320.65,327.15,2.25,611.5
321.65,319.9,326.9,2.25,611.75
321.4,320.15,326.9,2.25,612.0
321.4,320.4,326.9,2.25,612.25
321.65,320.4,326.9,2.25,612.5
320.9,320.15,326.9,2.25,612.75
321.15,320.15,326.9,2.25,613.0
321.65,320.15,326.9,2.25,613.25
321.65,319.9,326.65,2.25,613.5
321.65,320.65,326.65,2.25,613.75
321.65,320.4,326.9,2.25,614.0
321.65,320.15,326.9,2.25,614.25
321.4,320.4,326.4,2.25,614.5
321.15,320.4,326.65,2.25,614.75
321.4,320.65,326.65,2.25,615.0
321.4,320.15,326.9,2.25,615.25
321.4,319.65,326.65,2.25,615.5
321.4,320.15,326.9,2.25,615.75
321.65,320.4,326.65,2.25,616.0
321.65,320.65,326.4,2.25,616.25
321.65,320.15,326.65,2.25,616.5
321.65,320.65,326.4,2.25,616.75
321.4,319.65,326.4,2.25,617.0
321.15,319.9,326.65,2.25,617.25
321.4,320.4,326.65,2.25,617.5
321.65,320.4,326.15,2.25,617.75
321.4,320.4,326.65,2.25,618.0
321.4,320.4,326.65,2.25,618.25
321.15,320.4,326.9,2.25,618.5
321.4,320.15,326.9,2.25,618.75
321.4,319.65,326.65,2.25,619.0
320.9,320.4,326.9,2.25,619.25
321.4,320.4,326.15,2.25,619.5
321.65,319.4,326.9,2.25,619.75
321.15,319.65,327.15,2.25,620.0
320.9,319.9,326.4,2.25,620.25
321.15,320.15,326.65,2.25,620.5
321.15,319.9,326.4,2.25,620.75
321.4,320.4,326.65,2.25,621.0
321.4,320.15,326.65,2.25,621.25
321.4,320.15,326.4,2.25,621.5
321.15,319.9,325.9,2.25,621.75
320.65,320.4,326.4,2.25,622.0
321.4,320.15,326.65,2.25,622.25
321.4,320.15,326.15,2.25,622.5
321.4,320.4,326.4,2.25,622.75
321.4,319.9,326.65,2.25,623.0
320.9,320.15,326.65,2.25,623.25
321.15,320.4,326.65,2.25,623.5
320.9,319.9,326.4,2.25,623.75
321.4,320.15,326.9,2.25,624.0
321.15,320.4,326.65,2.25,624.25
321.4,320.4,326.65,2.25,624.5
321.4,320.15,326.15,2.25,624.75
321.15,320.15,326.65,2.25,625.0
320.65,320.15,326.65,2.25,625.25
321.4,319.65,326.4,2.25,625.5
321.15,320.15,326.4,2.25,625.75
321.4,320.15,326.9,2.25,626.0
321.4,320.4,326.4,2.25,626.25
321.4,319.9,326.65,2.25,626.5
321.15,320.15,326.65,2.25,626.75
321.15,320.4,326.65,2.25,627.0
321.4,319.65,326.4,2.25,627.25
321.15,319.65,326.65,2.25,627.5
320.9,320.15,326.15,2.25,627.75
321.4,319.9,326.15,2.25,628.0
320.65,319.9,326.4,2.25,628.25
321.15,320.15,326.4,2.25,628.5
321.4,319.4,326.65,2.25,628.75
320.65,320.15,326.4,2.25,629.0
321.15,319.9,326.15,2.25,629.25
321.15,320.15,326.15,2.25,629.5
320.9,320.15,326.4,2.25,629.75
321.15,320.15,326.4,2.25,630.0
321.15,319.65,326.15,2.25,630.25
320.65,320.15,326.4,2.25,630.5
320.65,319.65,326.65,2.25,630.75
321.15,320.15,326.4,2.25,631.0
320.65,320.15,326.65,2.25,631.25
320.65,320.15,326.15,2.25,631.5
321.15,319.65,326.15,2.25,631.75
321.15,319.65,326.15,2.25,632.0
320.65,319.9,326.15,2.25,632.25
320.65,319.65,326.4,2.25,632.5
321.15,320.15,326.15,2.25,632.75
321.4,320.15,326.65,2.25,633.0
321.15,320.15,326.65,2.25,633.25
320.9,319.65,326.4,2.25,633.5
321.15,320.15,326.65,2.25,633.75
321.15,319.9,326.4,2.25,634.0
321.15,319.9,326.4,2.25,634.25
321.15,319.9,326.4,2.25,634.5
321.15,320.15,326.4,2.25,634.75
321.15,319.9,326.15,2.25,635.0
321.15,320.15,326.65,2.25,635.25
320.9,319.9,326.15,2.25,635.5
321.15,319.9,326.65,2.25,635.75
321.15,320.15,326.4,2.25,636.0
321.4,319.9,326.4,2.25,636.25
321.15,320.15,326.15,2.25,636.5
321.15,320.15,326.65,2.25,636.75
321.15,319.65,326.4,2.25,637.0
321.15,320.15,326.4,2.25,637.25
321.15,319.4,326.4,2.25,637.5
321.15,320.15,326.65,2.25,637.75
321.15,319.9,326.65,2.25,638.0
320.9,319.9,326.15,2.25,638.25
320.65,319.9,326.4,2.25,638.5
321.15,319.65,326.4,2.25,638.75
320.65,320.15,326.4,2.25,639.0
320.65,320.15,326.4,2.25,639.25
321.15,319.9,325.9,2.25,639.5
320.9,319.4,326.65,2.25,639.75
321.15,319.65,326.4,2.25,640.0
321.15,319.9,326.4,2.25,640.25
320.65,319.65,326.4,2.25,640.5
320.9,319.4,326.4,2.25,640.75
320.9,319.65,326.15,2.25,641.0
320.65,320.15,326.4,2.25,641.25
320.9,319.9,326.4,2.25,641.5
321.15,319.65,326.4,2.25,641.75
320.9,319.9,326.4,2.25,642.0
320.65,319.4,326.4,2.25,642.25
321.15,319.9,326.4,2.25,642.5
321.15,319.65,326.4,2.25,642.75
321.15,319.4,326.65,2.25,643.0
320.9,320.15,326.4,2.25,643.25
320.65,319.65,326.15,2.25,643.5
320.9,319.9,325.9,2.25,643.75
320.9,319.9,326.4,2.25,644.0
320.65,319.9,326.4,2.25,644.25
320.9,319.4,326.4,2.25,644.5
320.9,320.15,325.9,2.25,644.75
321.15,320.15,326.4,2.25,645.0
320.9,319.4,326.4,2.25,645.25
321.15,319.9,326.15,2.25,645.5
321.15,319.65,326.4,2.25,645.75
321.15,319.15,326.4,2.25,646.0
321.15,319.9,326.15,2.25,646.25
320.4,319.15,325.9,2.25,646.5
320.9,319.9,326.15,2.25,646.75
320.65,319.4,326.4,2.25,647.0
320.65,319.65,325.9,2.25,647.25
320.9,319.15,325.9,2.25,647.5
320.9,319.65,325.4,2.25,647.75
320.9,319.65,326.65,2.25,648.0
320.9,319.65,326.4,2.25,648.25
320.4,319.4,325.9,2.25,648.5
320.65,319.65,326.4,2.25,648.75
320.65,319.65,326.4,2.25,649.0
320.9,319.65,326.4,2.25,649.25
320.9,319.9,326.15,2.25,649.5
320.9,319.9,326.15,2.25,649.75
320.9,319.9,326.15,2.25,650.0
320.65,319.65,326.4,2.25,650.25
320.65,319.65,326.15,2.25,650.5
320.4,319.9,326.15,2.25,650.75
320.9,319.9,326.4,2.25,651.0
320.9,319.15,325.65,2.25,651.25
320.4,319.65,326.4,2.25,651.5
320.65,319.4,326.15,2.25,651.75
320.4,319.65,326.4,2.25,652.0
320.9,319.4,326.4,2.25,652.25
320.9,319.65,325.4,2.25,652.5
320.4,318.9,326.4,2.25,652.75
321.15,319.15,326.4,2.25,653.0
320.65,319.15,325.9,2.25,653.25
320.9,319.65,326.15,2.25,653.5
321.15,319.65,326.4,2.25,653.75
320.4,319.15,326.4,2.25,654.0
320.9,319.4,326.4,2.25,654.25
320.9,319.65,326.4,2.25,654.5
320.9,319.65,326.4,2.25,654.75
320.9,319.15,326.4,2.25,655.0
320.9,319.65,325.9,2.25,655.25
320.9,319.65,326.15,2.25,655.5
320.9,319.65,326.4,2.25,655.75
320.4,319.4,326.15,2.25,656.0
320.9,319.65,326.15,2.25,656.25
321.15,319.4,326.15,2.25,656.5
320.9,319.65,325.65,2.25,656.75
320.9,319.4,326.15,2.25,657.0
320.4,320.15,326.4,2.25,657.25
320.65,319.4,326.4,2.25,657.5
320.4,319.15,325.65,2.25,657.75
320.65,319.15,326.15,2.25,658.0
320.9,318.9,326.15,2.25,658.25
320.65,319.65,325.65,2.25,658.5
320.4,319.65,325.9,2.25,658.75
320.65,319.4,325.65,2.25,659.0
320.65,319.15,326.15,2.25,659.25
320.65,319.15,325.65,2.25,659.5
320.65,319.65,326.15,2.25,659.75
320.65,319.15,325.65,2.25,660.0
320.4,319.65,325.9,2.25,660.25
320.65,319.65,326.15,2.25,660.5
320.9,318.9,326.15,2.25,660.75
320.9,318.9,326.15,2.25,661.0
320.4,318.9,326.15,2.25,661.25
320.65,319.4,326.15,2.25,661.5
320.65,319.65,326.15,2.25,661.75
320.9,319.15,325.4,2.25,662.0
320.4,319.15,325.9,2.25,662.25
320.65,319.4,326.15,2.25,662.5
320.65,319.4,325.65,2.25,662.75
320.65,319.15,326.15,2.25,663.0
320.15,318.9,326.15,2.25,663.25
320.4,319.65,326.15,2.25,663.5
320.9,318.9,325.9,2.25,663.75
320.65,318.65,326.15,2.25,664.0
320.65,319.4,326.15,2.25,664.25
320.65,319.4,325.65,2.25,664.5
320.65,319.4,325.9,2.25,664.75
320.4,318.9,325.65,2.25,665.0
320.65,318.65,326.15,2.25,665.25
320.65,318.9,326.15,2.25,665.5
320.65,319.15,326.15,2.25,665.75
320.65,318.65,325.65,2.25,666.0
320.65,319.4,326.15,2.25,666.25
320.65,319.15,325.65,2.25,666.5
320.65,319.4,326.15,2.25,666.75
320.65,319.15,325.9,2.25,667.0
320.65,319.4,325.65,2.25,667.25
320.65,319.15,325.9,2.25,667.5
320.65,319.15,326.15,2.25,667.75
320.15,319.4,325.9,2.25,668.0
320.65,319.15,325.9,2.25,668.25
320.15,318.9,325.4,2.25,668.5
320.15,318.9,325.9,2.25,668.75
320.4,319.4,325.9,2.25,669.0
320.65,319.15,325.4,2.25,669.25
320.65,319.4,325.65,2.25,669.5
320.65,318.4,325.65,2.25,669.75
320.15,319.15,326.15,2.25,670.0
320.65,319.15,325.4,2.25,670.25
320.4,319.15,325.65,2.25,670.5
320.4,318.65,325.9,2.25,670.75
320.4,318.4,326.15,2.25,671.0
320.65,318.4,326.15,2.25,671.25
320.65,318.9,324.9,2.25,671.5
320.15,319.15,325.65,2.25,671.75
320.15,319.15,325.65,2.25,672.0
320.4,319.15,325.9,2.25,672.25
320.65,319.15,325.4,2.25,672.5
320.65,319.15,325.9,2.25,672.75
320.65,319.4,325.9,2.25,673.0
320.4,318.65,326.15,2.25,673.25
320.65,318.65,325.65,2.25,673.5
320.4,318.9,325.9,2.25,673.75
320.4,319.15,325.4,2.25,674.0
320.65,318.65,325.4,2.25,674.25
320.4,318.65,325.4,2.25,674.5
320.65,319.15,325.4,2.25,674.75
320.4,318.9,325.9,2.25,675.0
319.9,319.15,325.4,2.25,675.25
320.4,318.65,325.9,2.25,675.5
320.4,318.65,325.9,2.25,675.75
320.15,318.9,325.9,2.25,676.0
320.65,319.15,325.9,2.25,676.25
319.9,319.15,325.65,2.25,676.5
320.65,319.4,325.65,2.25,676.75
320.4,319.15,325.65,2.25,677.0
320.4,318.65,325.4,2.25,677.25
319.9,319.15,325.65,2.25,677.5
320.4,319.15,325.65,2.25,677.75
320.15,319.15,325.65,2.25,678.0
320.4,318.9,325.65,2.25,678.25
320.4,319.15,325.9,2.25,678.5
320.4,318.9,325.4,2.25,678.75
320.4,319.4,325.65,2.25,679.0
320.4,318.65,325.9,2.25,679.25
320.4,319.4,325.9,2.25,679.5
319.9,319.15,325.65,2.25,679.75
320.65,318.4,325.65,2.25,680.0
320.15,318.65,325.65,2.25,680.25
320.4,318.65,325.65,2.25,680.5
320.4,319.15,325.65,2.25,680.75
320.4,318.9,325.4,2.25,681.0
319.9,319.15,325.65,2.25,681.25
319.9,318.65,325.65,2.25,681.5
320.15,319.15,325.65,2.25,681.75
320.4,318.9,325.15,2.25,682.0
320.4,318.9,325.65,2.25,682.25
319.9,318.9,325.4,2.25,682.5
320.4,318.65,325.15,2.25,682.75
319.9,318.65,325.65,2.25,683.0
320.4,318.9,325.65,2.25,683.25
320.4,318.65,325.65,2.25,683.5
320.15,319.15,325.65,2.25,683.75
320.15,318.15,325.4,2.25,684.0
319.9,318.4,325.65,2.25,684.25
320.15,318.9,325.65,2.25,684.5
319.9,318.9,325.15,2.25,684.75
320.15,318.9,325.65,2.25,685.0
320.15,318.9,325.4,2.25,685.25
319.9,318.15,325.4,2.25,685.5
320.15,318.9,325.4,2.25,685.75
320.15,318.9,325.65,2.25,686.0
320.15,318.4,325.4,2.25,686.25
320.15,318.65,325.65,2.25,686.5
319.65,318.65,325.4,2.25,686.75
320.15,318.4,325.4,2.25,687.0
320.15,319.15,325.4,2.25,687.25
320.15,318.65,325.65,2.25,687.5
319.9,318.4,324.9,2.25,687.75
319.65,319.15,325.4,2.25,688.0
320.15,318.65,325.4,2.25,688.25
320.15,318.9,325.15,2.25,688.5
320.4,318.4,325.4,2.25,688.75
320.15,318.65,324.65,2.25,689.0
319.9,318.65,325.15,2.25,689.25
319.9,318.9,325.65,2.25,689.5
319.9,318.9,325.15,2.25,689.75
320.15,318.4,325.4,2.25,690.0
319.65,318.9,325.4,2.25,690.25
319.9,318.9,325.4,2.25,690.5
319.9,319.15,325.4,2.25,690.75
320.15,318.65,325.15,2.25,691.0
320.15,318.4,325.4,2.25,691.25
319.9,318.9,325.4,2.25,691.5
320.15,318.9,325.15,2.25,691.75
320.15,318.65,325.15,2.25,692.0
319.65,318.9,325.15,2.25,692.25
320.15,318.4,325.15,2.25,692.5
320.15,318.65,325.15,2.25,692.75
320.15,318.4,325.4,2.25,693.0
319.4,318.4,324.9,2.25,693.25
319.9,318.9,325.4,2.25,693.5
319.9,318.65,325.4,2.25,693.75
319.9,318.65,325.4,2.25,694.0
319.65,318.65,325.4,2.25,694.25
319.9,318.4,324.4,2.25,694.5
319.4,318.9,325.4,2.25,694.75
319.9,318.65,325.15,2.25,695.0
319.9,318.65,325.65,2.25,695.25
320.15,318.15,325.15,2.25,695.5
319.9,318.4,325.4,2.25,695.75
319.65,318.65,325.4,2.25,696.0
319.9,318.65,324.9,2.25,696.25
319.4,318.65,324.9,2.25,696.5
319.4,318.65,325.4,2.25,696.75
319.65,318.65,325.4,2.25,697.0
319.65,318.4,325.4,2.25,697.25
319.65,318.4,325.15,2.25,697.5
319.65,318.65,324.65,2.25,697.75
319.4,318.4,325.4,2.25,698.0
319.65,318.65,325.4,2.25,698.25
319.9,318.15,325.15,2.25,698.5
319.4,318.15,325.15,2.25,698.75
319.9,317.9,325.15,2.25,699.0
319.9,318.65,325.15,2.25,699.25
319.4,318.4,324.9,2.25,699.5
319.9,318.4,325.15,2.25,699.75
319.9,318.4,325.15,2.25,700.0
319.4,318.4,325.15,2.25,700.25
319.4,318.15,325.15,2.25,700.5
319.4,318.4,325.15,2.25,700.75
319.65,318.65,324.9,2.25,701.0
319.9,318.4,325.15,2.25,701.25
319.65,318.15,325.15,2.25,701.5
319.65,318.4,325.15,2.25,701.75
319.65,318.4,325.15,2.25,702.0
319.65,318.4,325.15,2.25,702.25
319.65,317.9,325.15,2.25,702.5
319.65,318.15,325.15,2.25,702.75
319.4,318.4,324.9,2.25,703.0
319.65,318.4,324.65,2.25,703.25
319.65,318.4,325.15,2.25,703.5
319.65,318.4,325.15,2.25,703.75
319.9,318.65,325.15,2.25,704.0
319.65,318.4,324.65,2.25,704.25
319.65,318.4,324.65,2.25,704.5
319.65,318.65,325.15,2.25,704.75
319.65,318.15,325.15,2.25,705.0
319.65,318.4,324.65,2.25,705.25
319.65,318.4,324.9,2.25,705.5
319.65,318.4,325.15,2.25,705.75
319.65,317.65,325.15,2.25,706.0
319.65,318.4,324.9,2.25,706.25
319.65,318.4,325.15,2.25,706.5
319.4,318.15,325.15,2.25,706.75
319.9,318.4,325.4,2.25,707.0
319.4,318.15,325.15,2.25,707.25
319.65,318.15,324.9,2.25,707.5
319.65,318.4,324.4,2.25,707.75
319.4,317.9,324.9,2.25,708.0
319.65,318.4,324.9,2.25,708.25
319.9,317.65,324.65,2.25,708.5
319.15,318.4,324.65,2.25,708.75
319.65,318.15,324.9,2.25,709.0
319.65,318.15,324.4,2.25,709.25
319.4,318.65,324.9,2.25,709.5
319.4,318.15,325.15,2.25,709.75
319.4,318.15,325.15,2.25,710.0
319.4,317.9,324.65,2.25,710.25
319.15,318.4,324.9,2.25,710.5
319.4,318.4,324.65,2.25,710.75
319.9,318.4,324.9,2.25,711.0
319.15,318.15,325.15,2.25,711.25
318.9,318.4,324.9,2.25,711.5
319.4,317.65,324.9,2.25,711.75
319.65,318.4,324.9,2.25,712.0
319.15,318.4,324.9,2.25,712.25
319.4,318.65,325.15,2.25,712.5
319.4,318.15,324.4,2.25,712.75
319.65,317.9,324.9,2.25,713.0
319.4,318.15,324.9,2.25,713.25
319.15,318.4,324.9,2.25,713.5
318.9,318.4,324.9,2.25,713.75
319.65,317.65,324.9,2.25,714.0
319.65,318.4,325.15,2.25,714.25
319.4,318.15,324.9,2.25,714.5
319.4,317.4,325.15,2.25,714.75
319.4,317.9,324.65,2.25,715.0
319.4,317.65,324.9,2.25,715.25
319.4,318.4,324.9,2.25,715.5
319.4,318.65,324.9,2.25,715.75
318.9,317.9,324.9,2.25,716.0
319.65,318.15,324.4,2.25,716.25
319.15,318.4,324.9,2.25,716.5
318.9,318.4,324.9,2.25,716.75
319.15,317.65,324.9,2.25,717.0
319.4,318.15,324.9,2.25,717.25
319.15,318.15,324.9,2.25,717.5
318.9,318.15,324.9,2.25,717.75
318.9,317.9,324.65,2.25,718.0
318.9,317.9,324.65,2.25,718.25
319.4,317.9,324.9,2.25,718.5
319.15,318.15,324.9,2.25,718.75
319.4,317.65,324.15,2.25,719.0
319.15,318.15,324.65,2.25,719.25
319.4,318.4,324.65,2.25,719.5
318.9,318.65,324.9,2.25,719.75
318.9,318.15,324.65,2.25,720.0
318.9,318.15,324.9,2.25,720.25
319.15,318.15,324.65,2.25,720.5
318.9,318.15,324.9,2.25,720.75
319.4,317.65,324.65,2.25,721.0
319.4,318.15,324.65,2.25,721.25
319.4,317.4,324.9,2.25,721.5
318.9,318.15,325.15,2.25,721.75
318.9,317.4,325.15,2.25,722.0
318.9,317.65,324.65,2.25,722.25
319.15,318.15,324.65,2.25,722.5
319.15,318.15,324.65,2.25,722.75
319.15,318.15,324.65,2.25,723.0
318.9,318.4,324.9,2.25,723.25
319.4,317.9,325.15,2.25,723.5
319.4,317.65,324.4,2.25,723.75
319.4,318.15,324.65,2.25,724.0
318.9,317.65,324.4,2.25,724.25
319.4,317.15,324.65,2.25,724.5
318.9,317.9,324.9,2.25,724.75
318.9,318.4,324.65,2.25,725.0
319.4,318.15,324.65,2.25,725.25
319.4,317.9,324.65,2.25,725.5
318.9,317.9,324.65,2.25,725.75
319.15,318.15,324.65,2.25,726.0
319.4,317.9,324.65,2.25,726.25
319.15,318.15,324.9,2.25,726.5
319.15,317.9,324.65,2.25,726.75
318.9,317.9,324.65,2.25,727.0
319.15,318.15,324.4,2.25,727.25
318.9,317.9,324.15,2.25,727.5
319.4,317.9,324.15,2.25,727.75
319.15,317.9,324.65,2.25,728.0
319.15,317.65,324.9,2.25,728.25
319.4,317.4,324.65,2.25,728.5
319.15,317.9,324.15,2.25,728.75
319.15,317.65,324.15,2.25,729.0
319.15,317.9,324.65,2.25,729.25
318.9,317.9,324.15,2.25,729.5
318.9,317.4,324.65,2.25,729.75
318.65,317.9,324.65,2.25,730.0
319.15,317.9,324.4,2.25,730.25
318.9,317.9,324.15,2.25,730.5
319.15,317.9,324.15,2.25,730.75
319.15,317.65,324.9,2.25,731.0
318.65,317.9,324.65,2.25,731.25
319.15,317.9,324.4,2.25,731.5
319.15,317.9,324.65,2.25,731.75
318.65,318.15,324.4,2.25,732.0
319.15,317.9,324.4,2.25,732.25
319.15,317.9,324.65,2.25,732.5
318.65,317.65,324.4,2.25,732.75
318.9,317.9,324.65,2.25,733.0
319.15,318.15,324.4,2.25,733.25
318.65,317.65,324.15,2.25,733.5
319.15,317.65,324.65,2.25,733.75
318.65,317.9,324.65,2.25,734.0
319.15,317.9,324.15,2.25,734.25
318.9,317.9,324.15,2.25,734.5
319.15,317.9,324.65,2.25,734.75
319.15,317.9,324.4,2.25,735.0
318.4,317.65,324.4,2.25,735.25
319.15,317.9,324.4,2.25,735.5
319.15,317.65,324.65,2.25,735.75
319.15,317.65,324.4,2.25,736.0
319.15,317.4,324.9,2.25,736.25
318.9,317.65,324.65,2.25,736.5
318.9,317.9,324.4,2.25,736.75
318.9,317.65,323.9,2.25,737.0
319.15,317.9,324.65,2.25,737.25
319.15,317.9,324.15,2.25,737.5
318.9,317.65,324.4,2.25,737.75
318.9,318.15,324.15,2.25,738.0
318.65,317.65,324.4,2.25,738.25
318.9,317.9,324.4,2.25,738.5
319.15,317.65,324.15,2.25,738.75
318.9,317.4,324.4,2.25,739.0
318.9,317.65,324.4,2.25,739.25
319.15,317.9,324.65,2.25,739.5
318.65,317.4,324.65,2.25,739.75
318.9,317.9,324.65,2.25,740.0
318.9,317.65,324.4,2.25,740.25
318.9,317.15,324.15,2.25,740.5
318.9,317.65,324.65,2.25,740.75
318.9,317.9,323.9,2.25,741.0
318.65,317.9,324.4,2.25,741.25
318.65,317.4,324.15,2.25,741.5
318.9,317.65,323.65,2.25,741.75
318.9,317.65,324.15,2.25,742.0
318.65,317.15,324.65,2.25,742.25
318.9,317.4,324.4,2.25,742.5
318.9,317.15,324.4,2.25,742.75
318.9,317.9,324.15,2.25,743.0
318.9,317.65,324.4,2.25,743.25
318.65,317.65,324.15,2.25,743.5
318.9,317.65,324.15,2.25,743.75
318.9,317.9,324.4,2.25,744.0
318.9,317.65,324.4,2.25,744.25
318.65,317.9,324.15,2.25,744.5
318.9,316.9,324.4,2.25,744.75
318.65,317.65,323.9,2.25,745.0
318.65,317.65,324.15,2.25,745.25
318.9,317.9,324.4,2.25,745.5
318.9,317.65,324.65,2.25,745.75
318.9,317.65,324.4,2.25,746.0
318.9,317.65,324.15,2.25,746.25
318.4,317.65,323.9,2.25,746.5
318.9,317.65,324.4,2.25,746.75
318.9,317.65,323.65,2.25,747.0
318.65,317.4,324.15,2.25,747.25
318.4,317.65,324.4,2.25,747.5
318.65,317.15,324.4,2.25,747.75
318.65,317.65,324.15,2.25,748.0
318.9,317.65,324.4,2.25,748.25
318.65,317.15,324.15,2.25,748.5
318.65,317.15,324.65,2.25,748.75
318.65,317.65,324.4,2.25,749.0
318.65,317.4,324.15,2.25,749.25
318.65,317.65,324.15,2.25,749.5
318.65,317.65,324.4,2.25,749.75
318.4,316.9,324.4,2.25,750.0
318.4,317.15,324.4,2.25,750.25
318.65,317.65,323.9,2.25,750.5
318.9,317.15,323.9,2.25,750.75
318.9,317.15,324.4,2.25,751.0
318.65,317.65,324.15,2.25,751.25
318.65,317.9,324.15,2.25,751.5
318.65,317.4,324.4,2.25,751.75
318.65,317.9,324.15,2.25,752.0
318.65,317.15,324.15,2.25,752.25
318.65,317.65,324.4,2.25,752.5
318.65,317.4,324.15,2.25,752.75
318.65,317.65,324.15,2.25,753.0
318.4,317.65,323.4,2.25,753.25
318.65,317.4,324.15,2.25,753.5
318.65,317.65,324.15,2.25,753.75
318.9,317.65,324.15,2.25,754.0
318.65,317.65,323.9,2.25,754.25
318.65,317.65,324.15,2.25,754.5
318.65,317.65,324.15,2.25,754.75
317.65,317.4,324.15,2.25,755.0
318.65,317.4,324.15,2.25,755.25
318.65,317.15,324.15,2.25,755.5
318.65,317.4,324.15,2.25,755.75
318.65,317.65,324.15,2.25,756.0
318.4,317.4,323.9,2.25,756.25
318.15,317.65,323.9,2.25,756.5
318.65,317.4,324.15,2.25,756.75
318.65,316.9,323.65,2.25,757.0
318.65,317.15,323.9,2.25,757.25
318.65,317.65,323.9,2.25,757.5
318.65,317.15,323.9,2.25,757.75
318.65,317.4,324.15,2.25,758.0
318.9,317.65,323.9,2.25,758.25
318.4,316.9,324.4,2.25,758.5
318.15,317.4,323.9,2.25,758.75
318.65,317.65,324.15,2.25,759.0
318.4,317.15,323.9,2.25,759.25
318.4,317.65,324.15,2.25,759.5
318.4,317.4,324.15,2.25,759.75
318.15,317.4,323.65,2.25,760.0
318.15,317.15,323.65,2.25,760.25
318.65,317.65,324.15,2.25,760.5
318.15,317.4,323.9,2.25,760.75
318.4,317.4,324.15,2.25,761.0
318.65,317.65,324.15,2.25,761.25
318.65,316.9,324.15,2.25,761.5
318.65,317.65,324.15,2.25,761.75
318.65,317.4,323.65,2.25,762.0
318.4,317.4,323.9,2.25,762.25
318.4,317.15,324.15,2.25,762.5
318.65,317.4,323.9,2.25,762.75
318.9,317.4,324.15,2.25,763.0
318.65,317.4,323.9,2.25,763.25
318.65,317.15,324.4,2.25,763.5
318.15,317.65,323.9,2.25,763.75
318.65,317.4,323.9,2.25,764.0
318.9,317.15,323.65,2.25,764.25
317.9,317.15,324.15,2.25,764.5
318.4,317.4,324.15,2.25,764.75
318.9,317.15,323.4,2.25,765.0
318.4,317.65,323.65,2.25,765.25
318.15,316.9,323.9,2.25,765.5
318.65,317.4,323.9,2.25,765.75
318.4,317.4,324.15,2.25,766.0
